,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
500012424,7000,1,4,2,21,-1,-1,-1,-1,-1,-1,194.54,190.96,195.31,201.77,204.37,209.13,191,195.31,201.77,204.37,209.13,330.39,0
500012637,7000,1,4,2,25,-1,-1,2,1,-1,-1,227.54,0,463.11,344.92,224.54,0,NULL,590,NULL,NULL,NULL,475,0
500012666,3000,1,4,2,45,-1,-1,-1,-1,-1,2,149.98,146.28,149.37,154.25,156.15,361.01,147,150,160,157,562,NULL,0
500012708,10000,1,4,2,55,-1,-1,-1,-1,-1,-1,269.13,265.8,272.04,281.31,285.12,291.95,265.8,272.04,281.31,286,292,293,0
500012884,4000,2,4,2,48,-1,-1,-1,-1,-1,-1,140.14,136.29,138.69,142.49,143.94,146.6,136.29,138.69,147,143.94,147,147,0
500013086,8000,2,4,2,57,-1,-1,-1,-1,-1,-1,210.22,206.72,211.55,218.7,221.62,226.88,207,212,218.7,222,227,228,0
500013187,3500,1,4,2,35,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,180.57,181.78,186.22,192.5,197.72,182.29,0
500013464,7000,2,4,2,31,-1,-1,-1,-1,-1,-1,193.93,203.08,214.51,198.19,172.79,0,450,500,500,400,1500,1760,0
500013496,7000,1,4,2,43,-1,-1,-1,-1,-1,-1,195.02,191.47,195.84,202.35,205.04,209.82,192,196,203,206,210,211,0
500013787,5000,2,4,2,30,1,-1,-1,-1,-1,-1,241.55,147.72,153,157.87,161.66,166.83,NULL,200,160,200,200,200,0
500013907,10000,2,4,2,37,-1,-1,-1,-1,-1,-1,276.09,273.12,269.14,0,275.84,283.57,280,280,NULL,419,300,440,0
500014042,35000,1,4,2,43,-1,-1,-1,-1,-1,-1,0,0,29.62,0,1259.35,667.31,14016.32,15600,29500,36260,6000,12500,0
500014024,5500,1,4,1,70,-1,-1,-1,-1,-1,-1,163.14,159.43,162.84,167.92,169.98,173.73,159.43,162.84,167.92,169.98,174,174.2,0
500014212,14500,2,4,2,23,-1,-1,-1,-1,-1,-1,0,0,0,0,347.46,358.56,262.96,1080.26,707.76,739.84,400,360,0
500014307,4000,2,4,3,59,-1,-1,-1,-1,-1,-1,246.8,238.08,237.79,241.53,245.22,233.49,300,400,400,400,300,NULL,0
500014517,7000,1,4,2,26,-1,-1,-1,-1,-1,-1,159.14,155.57,148.65,154.5,163.81,167.45,160,170,160,334,170,170,0
500014642,6500,1,4,1,66,-1,-1,-1,-1,-1,-1,182.69,179.11,183.14,189.13,191.56,195.94,180,184,190,192,196,197,0
500014762,7000,2,4,2,26,-1,-1,-1,-1,-1,-1,203.83,200.69,204.99,211.43,214.07,218.85,210,205,212,215,220,225,0
500014794,10500,1,4,2,47,-1,-1,2,1,-1,-1,285.38,282.17,582.77,437.49,289.24,296.51,282.17,582.77,NULL,NULL,296.51,297.35,0
500014814,7000,2,4,2,31,-1,-1,-1,-1,-1,-1,194.02,190.39,0,0,0,207.08,190.39,NULL,194.37,200.3,409.8,333.54,0
500014826,10500,1,4,2,30,-1,-1,-1,-1,-1,-1,116.81,0,417.04,599.78,550.95,516.44,NULL,7418,4000,551,520,519,0
500015102,10000,2,4,2,32,1,-1,-1,-1,-1,-1,310.86,194.77,199.19,0,0,208.54,NULL,NULL,200,206,325,210,0
500015242,7000,1,4,2,46,-1,-1,-1,-1,1,-1,0,245.84,0,254.59,389.35,258.17,NULL,NULL,384,390,NULL,410,0
500015347,5000,2,4,2,37,-1,-1,-1,1,-1,-1,293.73,0,290.8,488.03,309.11,299.66,NULL,450,490,NULL,300,NULL,0
500015544,10500,1,4,2,26,-1,-1,-1,1,-1,-1,294.28,291.16,298.48,461.13,306.11,313.9,292,298.48,462,NULL,313.9,NULL,0
500015587,7000,1,4,2,29,1,-1,1,-1,-1,-1,437.71,285.63,441.03,296.3,0,300.6,NULL,445,NULL,NULL,449,NULL,0
500015827,8000,2,4,2,37,-1,-1,-1,-1,-1,-1,281.65,250,238.32,212.15,210.4,215.35,400,300,300,300,216,216,0
500015834,7000,2,4,2,36,-1,-1,-1,-1,-1,-1,203.07,0,199.59,206.28,209.04,213.97,NULL,309,207,210,215,215,0
500015844,6000,1,4,2,41,-1,-1,-1,-1,-1,-1,188.3,184.65,188.49,194.23,196.55,200.75,184.65,188.5,195,196.55,200.75,201.24,0
500015857,14000,1,4,1,26,-1,-1,-1,-1,-1,-1,157.92,171.51,190.57,211.6,228.3,246.8,500,500,500,500,500,500,0
500015932,10500,2,4,2,33,-1,-1,-1,-1,-1,-1,241.83,241.42,247.25,258.09,263.52,271.47,300,248,300,300,300,273,0
500016042,7500,2,4,2,28,-1,-1,-1,-1,-1,-1,231.76,228.33,233.8,242.03,245.38,251.41,228.33,234,243,246,252,252.2,0
500016054,10000,2,4,2,59,-1,-1,-1,-1,-1,-1,304.62,301.49,309.17,320.6,325.22,333.64,301.49,309.17,320.6,325.22,333.64,334.6,0
500016108,3000,2,4,2,29,-1,-1,1,-1,-1,-1,179.39,175.73,299.96,191.04,193.39,197.57,176,300,192,194,198,200,0
500016262,12000,1,4,2,60,-1,-1,-1,-1,-1,-1,310.9,307.78,315.62,327.29,332.07,340.63,307.8,316,328,333,340.7,400,0
500016282,14000,1,4,2,23,-1,-1,-1,-1,-1,-1,329.85,326.94,337.64,351.58,358.75,368.14,330,380,380,400,370,370,0
500016382,10000,1,4,2,69,-1,1,-1,-1,1,-1,300.12,445.14,297.15,308.1,466.54,312.57,448,NULL,310,467,NULL,314,0
500016397,7000,1,4,2,52,-1,-1,-1,-1,-1,-1,155.23,61.48,60.89,61.3,60.71,61.12,62,61,62,61,62,54,0
500016582,10000,1,4,2,27,-1,-1,-1,-1,-1,-1,255.44,253.14,252.49,261.4,265.34,271.9,NULL,390,262,272,272,273,0
500016662,4000,1,4,2,24,-1,-1,-1,-1,-1,-1,130.26,125.96,127.97,131.55,134.98,137.24,126,128,132,200,138,138,0
500016674,7000,1,4,1,37,-1,-1,-1,-1,-1,-1,226.86,223.41,228.75,236.73,239.97,246.02,223.41,228.75,236.73,239.97,250,246.7,0
500016741,2960,2,4,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,61.19,0,93.74,83.94,64.63,215.63,NULL,1448.92,0
500016906,8000,2,4,2,29,-1,-1,1,-1,-1,-1,0,219.84,362.18,238.89,242.18,248.27,345,363,239,243,249,300,0
500016912,3000,2,4,2,42,1,-1,2,1,-1,1,287.99,172.04,422.34,293.39,174.54,246.17,NULL,425,NULL,NULL,247,NULL,0
500016942,3600,2,4,2,35,-1,-1,-1,-1,-1,-1,0,167.72,168.46,162.36,162.87,163.51,335.01,168.46,162.36,162.87,163.51,163.86,0
500016922,1900,2,4,2,27,-1,-1,-1,-1,-1,-1,100.25,99.76,101.23,102.81,0,0,100,200,150,NULL,200,75.9,0
500017038,3900,1,4,1,38,-1,-1,-1,-1,-1,-1,184.04,191.1,0,191.84,0,181.07,192,NULL,300,NULL,273,188.23,0
500017111,3000,1,4,2,30,-1,-1,-1,2,1,-1,183.27,178.91,0,442.64,306.76,184.97,179,NULL,591,NULL,NULL,329,0
500017332,4000,1,4,2,32,1,-1,1,-1,-1,1,235.93,143.1,233.97,146.88,0,233.85,NULL,234,NULL,NULL,330,NULL,0
500017392,5000,1,4,2,43,-1,-1,-1,-1,-1,-1,0,215.22,219.51,208.23,184.81,188.33,340,220,209,184.9,189,188,0
500017352,10000,1,4,2,51,-1,-1,-1,-1,-1,-1,271.71,267.18,272.67,281.41,284.13,290.08,267.2,273,282,285,291,290,0
500017612,3000,2,4,2,23,-1,-1,-1,-1,-1,-1,176,162.36,146.51,150.49,151.72,154.43,162.4,147,151,152,155,155,0
500017642,3700,2,4,2,62,-1,1,-1,-1,-1,-1,199.33,301.69,194.93,193.56,185.21,188.75,302,NULL,194,186,189,189,0
500018052,10500,1,4,2,23,-1,-1,-1,-1,-1,-1,255.74,251.25,256.58,274.37,277.76,291.84,252,257,500,280,500,292,0
500018192,10500,1,4,2,25,-1,-1,-1,-1,-1,-1,271.13,266.61,272.11,280.79,283.48,289.81,267,273,281,284,300,300,0
500018246,9500,1,4,2,48,-1,-1,-1,-1,-1,1,230.66,0,229.38,0,254.52,426.71,NULL,352,390,390,1200,NULL,0
500018344,10000,2,4,3,45,-1,-1,-1,-1,-1,-1,206.02,201.63,209.33,215.52,225.08,230.42,201.63,300,215.52,400,230.42,400,0
500018512,6000,1,4,2,59,-1,-1,-1,-1,-1,-1,182.25,177.87,181.18,186.42,188.07,191.63,178,182,186.5,189,192,192,0
500018462,10500,1,4,2,59,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1111.76,1108.64,1110.29,1606.49,1608.17,1609.07,0
500018622,10000,1,4,2,26,-1,-1,-1,1,-1,-1,160.72,156.99,176.86,329.71,211.42,229.6,156.99,500,1000,NULL,800,400,0
500018687,2000,1,4,2,30,-1,-1,1,-1,1,-1,108.76,0,174.77,109.82,176.01,105.98,NULL,246.26,NULL,176.01,NULL,89,0
500018662,5000,2,4,2,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,221.07,221.68,232.52,228.97,216.09,215.5,0
500018707,4400,1,4,2,26,-1,-1,-1,-1,-1,-1,214.65,0,194.86,200.98,209.51,207.21,NULL,420,430,220,300,300,0
500018823,7000,1,4,2,23,-1,-1,1,-1,-1,1,238.98,234.48,368.22,241.85,244.11,373.97,235,369,NULL,245,374,NULL,0
500019192,35000,1,4,2,51,-1,-1,-1,-1,-1,-1,161.16,148.16,149.82,250.36,827.74,1595.38,149,150,251,12828,21596,1454,0
500019752,5500,1,4,2,59,-1,-1,-1,-1,-1,-1,230.4,205.79,189.71,200.44,195.27,175,317,317,317,317,317,317,0
500019747,2200,2,4,2,25,-1,-1,-1,-1,-1,-1,118.67,0,123.97,124.04,113.72,113.15,NULL,248,125,114,114,114,0
500020241,4700,1,4,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,141.21,141.53,144.15,148.04,149.59,152.42,0
500020262,3299,2,4,2,33,-1,-1,-1,-1,-1,-1,0,145.51,148.21,0,156.06,158.56,300,150,160,257,160,300,0
500020456,4900,1,4,2,52,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,192.9,193.39,197.35,203.19,205.54,209.8,0
500020408,3800,2,4,2,32,-1,-1,-1,-1,-1,1,203.11,0,197.7,0,0,108.74,NULL,313.36,NULL,200,300,200,0
500020627,5000,1,4,2,35,-1,-1,-1,-1,-1,-1,226.42,226.21,201.16,207.2,209.63,209.95,227,203,208,210,210,202,0
500020762,6000,2,4,2,31,-1,-1,-1,-1,-1,-1,129.85,125.58,127.55,135.68,144.14,153.61,126,128,250,315,315,315,0
500020732,2700,2,4,2,31,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,118.61,118.88,113.19,99.86,100.75,102.38,0
500020921,10500,1,4,2,39,-1,-1,-1,-1,-1,-1,183.76,179.4,182.64,187.77,189.36,192.84,180,183,188,190,193,192.5,0
500021112,3000,1,4,2,31,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,156.2,149.94,146.91,150.82,146.13,143.85,0
500021293,35000,1,4,2,38,-1,-1,-1,-1,-1,-1,246.43,241.98,175.73,74.48,76.23,75.98,242,176,75,78,76,97,0
500021393,3280,1,4,2,28,-1,-1,-1,-1,-1,-1,140.5,0,0,0,0,151.79,NULL,140.83,143.46,147.36,300.74,151,0
500021412,2500,2,4,2,26,-1,-1,-1,-1,-1,-1,122.88,123.25,124.23,124.87,126.27,128.7,125,125,125,130,129,124,0
500021685,2300,1,4,2,26,-1,-1,-1,-1,-1,-1,0,0,77.61,79.19,80.13,81.91,78,128,80,90,100,NULL,0
500021664,5000,2,4,2,26,-1,-1,-1,-1,-1,-1,0,0,217.75,0,221.9,189.5,212.72,431.05,NULL,446.26,189.5,189.93,0
500021815,21000,2,4,2,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,175.31,175.7,178.82,183.43,185.29,188.65,0
500021951,2500,1,4,2,32,-1,-1,-1,-1,-1,-1,136.25,136.4,130.45,126.05,122.43,119.27,137,131,127,123,120,120,0
500021992,10500,1,4,2,31,-1,-1,-1,-1,-1,-1,170.37,179.98,196.18,214.04,228.67,242.99,500,500,500,500,500,500,0
500022122,5000,1,4,2,23,1,-1,-1,-1,1,-1,387.78,245.18,259.43,0,417.06,264.55,NULL,520,NULL,587.93,NULL,266.91,0
500022312,5500,1,4,2,37,-1,-1,-1,-1,-1,-1,168.42,168.92,176.23,185.03,190.41,197.35,280,280,280,280,280,280,0
500022387,4800,2,4,2,26,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,181.16,181.61,185.26,190.66,192.83,196.77,0
500022517,2280,1,4,2,22,1,-1,-1,-1,-1,-1,178.63,110.93,105.16,101.26,89.5,0,NULL,106,102,90,NULL,150,0
500022522,5000,1,4,1,56,-1,-1,1,-1,-1,-1,238.39,225.02,290.89,182.75,184.83,188.55,226,291,183,185,189,NULL,0
500022532,5000,1,4,2,34,-1,-1,-1,-1,-1,-1,239.97,235.5,240.32,247.98,250.35,255.54,236,241,249,251,256,265,0
500022507,4200,2,4,2,33,-1,-1,-1,-1,-1,-1,0,0,203.42,0,0,0,205.81,406.15,NULL,205.84,203.38,204,0
500022622,5300,1,4,2,38,-1,-1,-1,1,-1,-1,0,195.69,199.68,298.74,203.78,0,290,200,299,NULL,NULL,299,0
500022642,5000,2,4,2,64,-1,-1,-1,-1,-1,-1,146.25,141.92,144.34,148.17,149.36,156.63,142,145,149,150,157,2237,0
500022575,10500,1,4,2,66,-1,-1,-1,-1,-1,-1,0,275.71,224.82,470.47,421.45,387.05,3404,225,6470.47,422,388,386.22,0
500022692,2200,1,4,2,29,-1,-1,-1,-1,-1,-1,98.83,99.06,100.67,103.06,104.01,105.75,100,101,104,104.1,106,106,0
500022731,3000,2,4,2,26,-1,-1,-1,-1,-1,-1,158.58,0,154.15,156.97,158.15,160.89,NULL,154,257,159,165,NULL,0
500022853,14000,2,4,2,23,-1,-1,-1,-1,-1,-1,142.59,174.3,211.4,250.23,283.6,318.82,1000,1000,1000,1000,1000,1000,0
500022952,7000,2,4,3,48,-1,-1,-1,-1,-1,-1,0,217.65,222.27,229.34,232.22,237.42,385,230,235,250,250,250,0
500023107,10000,2,4,2,39,-1,-1,-1,-1,-1,-1,276.88,281.79,292.01,307.09,317.88,0,500,400,450,500,NULL,500,0
500022982,2400,2,4,2,27,-1,-1,-1,-1,-1,-1,124.73,124.8,124.23,131.65,128.33,116.65,125,125,132,130,120,120,0
500023062,4300,1,4,2,46,-1,-1,-1,-1,-1,-1,228.77,218.58,217.31,222.89,224.49,234.56,219,218,223,225,235,228.5,0
500023325,5000,1,4,2,55,-1,-1,-1,-1,-1,-1,147.76,148.19,152.79,158.59,161.77,166.21,150,200,200,200,200,200,0
500023534,2400,1,4,2,27,-1,-1,-1,-1,-1,-1,132.21,130.89,114.75,0,0,0,130.89,133.35,1054.76,1573.2,3170.57,2961.88,0
500023352,7000,2,4,2,30,-1,-1,-1,-1,-1,-1,235.11,230.64,235.29,242.64,244.91,250.31,231,236,243,245,260,250,0
500023582,2100,2,4,2,40,-1,-1,-1,-1,-1,-1,131.19,117.06,118.65,124.43,128.35,130.21,120,120,200,200,131,131,0
500023782,5000,1,4,2,30,-1,-1,-1,-1,-1,-1,266.02,256.55,272.62,283.65,281.31,240.67,257,273,284,282,241,228,0
500024157,3000,2,4,2,24,-1,-1,-1,-1,-1,-1,184.56,181.38,189.77,178.16,167.32,166.68,200,200,200,185,400,170,0
500023885,8500,1,4,2,36,-1,-1,-1,-1,-1,-1,152.38,161.63,176.62,184.07,190.17,197.86,400,500,250,300,300,300,0
500024631,2000,2,4,2,45,-1,-1,-1,-1,-1,-1,124.8,115.07,114.05,116.34,117.08,118.63,116,115,117,118,119,119,0
500024712,10000,2,4,2,27,-1,-1,-1,-1,-1,-1,16.34,58.5,28.45,52.68,15.96,15.98,3015,3854,4553,54,104.1,2962,0
500024612,6000,1,4,2,39,-1,-1,-1,-1,-1,-1,240.96,239.01,246.21,255.97,260.15,267.03,300,300,300,300,300,300,0
500024952,8500,1,4,2,49,-1,-1,-1,-1,-1,-1,193.87,202.44,218.56,236.81,249.89,265.19,500,500,500,500,500,500,0
500025113,7000,1,4,2,33,-1,-1,-1,-1,-1,-1,264.31,259.8,264.89,272.96,275.52,281.04,260,265,273,277,282,281,0
500025317,2400,1,4,2,34,-1,-1,-1,-1,-1,-1,0,133.47,0,0,0,0,280,100,145,145,200,138,0
500025401,2100,2,4,2,29,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,116.58,112.91,720.23,121.5,120.9,107.49,0
500025414,10000,2,4,2,28,-1,-1,-1,-1,-1,-1,0,0,247.57,0,0,0,300,350,350,350,350,350,0
500026057,5000,2,4,2,28,-1,-1,-1,-1,-1,-1,265.23,255.49,251.94,268.51,275.92,260.07,256,252,500,276,300,500,0
500026112,7000,2,4,2,25,-1,-1,-1,-1,-1,-1,185.43,178.49,180.02,185.81,187.94,191.81,200,200,200,200,200,200,0
500026253,7000,1,4,2,38,-1,-1,-1,-1,-1,-1,278.69,274.31,280.49,289.23,291.91,297.83,275,300,290,292,298,298,0
500026142,3500,2,4,2,29,-1,-1,-1,-1,-1,-1,163.94,201.08,197.15,165.05,164.9,167.92,1400,200,200,165,168,270,0
500026222,7000,2,4,2,24,-1,-1,-1,-1,-1,-1,270.07,267,272.29,280.67,239.52,180.81,300,273,281,240,200,200,0
500026272,7000,2,4,2,42,-1,-1,-1,-1,1,-1,258.31,255.62,263.02,0,420.46,277.49,300,264,300,570,NULL,350,0
500026601,5900,2,4,2,23,-1,-1,-1,-1,-1,-1,200.09,201.63,211.13,217.57,219.56,223.93,340,340,218,220,224,224,0
500026522,3000,1,4,2,34,-1,-1,-1,-1,-1,-1,0,170.84,160.81,154.83,152.33,148.91,351,161,155,153,149,140,0
500026683,35000,2,4,2,31,-1,1,-1,-1,-1,-1,139.4,173.78,86.5,0,0,0,1674,NULL,NULL,88,34712.66,2309,0
500027054,6000,2,4,2,33,-1,-1,-1,-1,-1,-1,235.7,231.23,235.63,242.59,244.72,249.45,231.23,236,242.59,244.72,250,248.99,0
500027222,7100,1,4,2,47,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,221.95,215.3,204.91,210.98,1213.41,256.3,0
500027532,20000,1,4,2,38,-1,1,-1,-1,-1,-1,269.48,427.4,278.26,288.23,292.11,298.81,427.4,320,320,320,318,320,0
500027517,7000,1,4,2,23,-1,-1,-1,-1,-1,-1,185.17,181.6,185.32,266.82,270.52,276.88,200,200,2000,300,300,300,0
500027692,10000,1,4,2,23,-1,-1,-1,-1,-1,-1,261.48,267.11,282.09,300.02,311.15,325.37,500,500,500,500,500,500,0
500027667,2000,1,4,2,29,-1,-1,-1,-1,-1,-1,0,0,128.52,0,0,0,131,257.64,50,129.39,129,128.52,0
500027812,4000,2,4,2,52,-1,-1,-1,-1,-1,-1,235.29,235.59,222.38,230.3,215.83,216.38,236,223,235,216,217,202.9,0
500027783,2000,1,4,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,202.01,102.62,104.31,106.82,107.82,107.96,0
500028067,7000,1,4,2,21,-1,-1,-1,-1,-1,-1,247.46,243.02,247.69,255.14,257.42,262.45,244,248,256,258,263,270,0
500028053,4000,1,4,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,187.42,179.63,149.37,153.47,155.11,158.1,0
500028447,5000,2,4,2,28,-1,-1,-1,-1,-1,1,167.97,171.17,183.46,197.32,208.01,339.85,344,400,400,416,500,NULL,0
500028586,6300,1,4,2,45,-1,-1,-1,1,-1,-1,249.8,247.74,260.63,421.33,277.09,282.94,300,425,422,280,283,273,0
500028803,7000,2,4,2,21,-1,-1,-1,-1,-1,-1,263.65,259.16,264.53,273.07,275.69,281.49,260,265,274,276,282,281,0
500029131,2100,2,4,1,43,-1,-1,-1,-1,-1,-1,0,0,89.71,91.46,92,93.21,42.04,2090,92,92,94,94,0
500029122,4000,1,4,2,33,-1,-1,-1,-1,-1,-1,212.73,208.37,213.78,219.94,214.21,202.84,210,250,220,240,205,230,0
500029012,3000,2,4,2,21,-1,-1,-1,-1,-1,-1,182.25,165.84,154.44,172.73,184.46,173.62,200,200,500,400,174,200,0
500029044,7000,1,4,1,73,-1,-1,-1,-1,-1,-1,268.39,263.86,269.21,277.71,280.35,286.13,263.86,269.3,277.71,281,286.13,285.55,0
500028864,8000,2,4,2,27,-1,-1,-1,-1,-1,-1,250.92,254.27,265.33,279.09,286.82,297.32,500,400,400,400,400,400,0
500028852,10500,1,4,2,65,-1,-1,-1,-1,-1,-1,246.1,258.49,279.47,303.53,320.46,340.62,647,647,647,647,647,646.9,0
500029443,6000,2,4,2,36,-1,-1,-1,-1,-1,-1,238.58,234.14,238.85,247.53,249.85,254.95,235,239,275,250,255,255,0
500029535,7000,1,4,2,28,-1,-1,-1,-1,-1,-1,190.82,239.5,0,221.07,161.81,0,2000,NULL,340,162,NULL,6630,0
500029662,5000,2,4,2,26,-1,-1,-1,-1,-1,-1,259.35,250.69,209.27,185.32,161.78,181.96,400,210,200,165,900,157,0
500029651,5000,1,4,2,43,-1,-1,-1,-1,-1,-1,266.08,270.77,270.12,272.68,269.7,265.94,271,271,273,270,266,254,0
500029822,3500,2,4,2,36,-1,-1,-1,-1,-1,-1,200.67,184.43,188.06,179.61,163.07,200.61,185,200,400,500,1000,NULL,0
500030063,7000,2,4,2,29,-1,-1,-1,-1,-1,-1,274.92,270.42,275.78,284.3,286.92,292.71,271,276,284.46,287,293,293,0
500030032,3000,2,4,2,32,1,-1,-1,-1,-1,-1,269.09,166.26,0,0,163.83,166.94,NULL,NULL,273,273,170,160,0
500029942,4500,2,4,2,38,1,-1,1,-1,-1,-1,369.31,222.55,371.12,236.5,247.38,246.67,NULL,400,250,250,250,240,0
500030323,4000,1,4,2,27,-1,-1,-1,-1,-1,-1,174.37,169.99,173.16,178.18,179.71,183.13,170,174,179,180,184,183,0
500030282,2300,1,4,2,30,-1,-1,-1,-1,1,-1,100.55,0,0,0,165.24,105.78,NULL,100.76,102.39,270.05,NULL,NULL,0
500030307,2420,2,4,2,27,-1,-1,-1,-1,-1,-1,133.39,130.68,131.57,0,0,126.64,131,132,NULL,131,277,NULL,0
500030482,5000,2,4,2,49,-1,-1,-1,-1,-1,-1,256.62,235.97,195.67,202.32,205.51,210.65,236,196,203,205.6,211,213,0
500029296,5000,1,4,2,48,-1,-1,-1,-1,-1,-1,171.79,168.78,173.04,178.9,181.25,187.37,200,200,200,200,250,188,0
500031081,5000,1,4,2,27,-1,-1,-1,-1,-1,-1,131.92,0,261.49,145.67,0,48.84,4000,514.08,146,5000,5049,900,0
500031105,2000,1,4,2,28,-1,-1,-1,-1,-1,-1,122.44,118.23,120.15,123.15,124.11,125.41,120,121,125,125,125.41,107.87,0
500031023,7000,2,4,1,57,-1,-1,-1,-1,-1,-1,279.67,275.16,281.03,289.76,292.45,298.4,276,290,290,293,299,298,0
500031162,5500,1,4,2,31,-1,-1,-1,-1,-1,-1,193.46,193.52,196.94,204.39,206.12,209.87,300,197,250,207,210,300,0
500031361,3000,1,4,2,33,-1,-1,-1,-1,-1,-1,0,172.77,180.87,0,0,158.55,290,181,NULL,167.85,3238.36,158.26,0
500031827,3500,2,4,2,32,-1,-1,-1,-1,-1,-1,163.48,159.19,162.11,166.4,168.18,170.99,160,170,170,180,171,171,0
500031982,4000,2,4,2,25,-1,-1,-1,-1,-1,-1,205.97,198.16,200.61,206.69,205.1,204.05,199,201,207,206,205,204,0
500031917,5000,1,4,1,59,-1,-1,-1,-1,-1,-1,212.66,208.28,212.12,218.21,220.07,224.21,209,213,219,220.1,225,225,0
500032257,5000,2,4,2,27,-1,-1,-1,-1,-1,-1,234.23,0,241.12,248.31,250.56,255.45,300,373.73,248.31,251,255.5,247,0
500032187,7000,1,4,2,27,-1,-1,-1,-1,-1,-1,175.86,172.59,175.49,180.05,181.47,184.57,200,177,181,182,185,185,0
500032373,4000,1,4,2,29,-1,-1,-1,-1,-1,-1,215.78,211.38,215.33,221.57,223.57,215.8,212,216,222,224,216,178,0
500032297,2100,1,4,1,56,-1,-1,1,-1,-1,1,159.3,147.91,224.42,136.03,0,224.07,150,225,NULL,NULL,320,NULL,0
500032737,4000,2,4,2,24,-1,-1,-1,-1,-1,-1,238.34,216.34,216.1,216.15,213.82,0,217,217,217,214,250,369,0
500032697,5000,1,4,2,33,-1,-1,1,-1,-1,1,0,224.53,358.8,231.13,233.18,364.04,360,360,NULL,234,365,NULL,0
500032662,35000,2,4,1,64,-1,-1,-1,-1,-1,-1,187.86,123.53,184.85,0,257.04,334.01,1000,7600,500,2000,2000,3000,0
500033087,3500,2,4,2,29,-1,-1,-1,-1,-1,-1,208.95,204.51,202.69,203.07,200.06,204.4,205,203,204,201,205,198,0
500033037,2000,1,4,2,39,-1,-1,-1,-1,-1,-1,137.5,133.27,135.26,138.39,142.3,140.16,135,136,139,143,141,NULL,0
500032941,5000,1,4,2,46,-1,-1,-1,-1,-1,-1,239.2,234.72,237.72,253.53,0,265.24,235,238,500,NULL,522.08,NULL,0
500032793,3000,1,4,2,22,-1,-1,-1,-1,-1,-1,145.19,140.88,143.31,147.18,148.38,150.99,141,144,148,149,151,151,0
500032802,3500,1,4,2,30,-1,1,-1,-1,-1,-1,189.1,190.92,316.06,208.15,207.86,210.33,200,100,250,208,212,212,0
500033567,3500,1,4,2,49,-1,-1,-1,-1,-1,-1,169.19,127.42,129.22,132.07,132.94,134.86,128,130,133,133,135,135,0
500033572,5000,2,4,2,28,-1,-1,-1,-1,-1,-1,249.53,245.07,249.93,253.19,245.43,217.48,246,250,254,250,218,137,0
500033142,7000,2,4,2,22,-1,-1,-1,-1,-1,-1,258.65,254.17,259.42,269.08,271.79,278.4,255,260,300,275,300,300,0
500033532,4000,2,4,2,24,-1,-1,-1,-1,-1,-1,215.73,207.92,210.75,221.35,225.16,225.73,208,211,222,226,230,193,0
500033452,5000,1,4,2,19,-1,-1,-1,-1,-1,-1,220.41,215.98,219.99,226.38,228.34,232.67,216,220,227,228.34,233,232.24,0
500033367,7000,1,4,1,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,143.01,138.68,140.94,144.53,106.5,50.59,0
500032441,2000,1,4,2,25,-1,-1,-1,-1,-1,-1,129.4,125.49,131.28,134.26,135.38,137.39,126,232,135,140,137.39,NULL,0
500034157,3000,2,4,2,53,-1,-1,1,-1,-1,-1,171.55,167.22,274.54,171.57,0,173.04,168,275,NULL,NULL,280,173,0
500034113,4000,1,4,2,47,-1,-1,-1,-1,-1,-1,181.02,176.79,179.83,184.64,186.15,189.45,180,180,185,187,190,190,0
500034012,2500,1,4,2,30,-1,-1,-1,-1,-1,-1,119.05,114.78,116.67,119.65,121.98,0,114.78,120,120,150,150,130.01,0
500033983,7000,1,4,2,25,-1,-1,-1,-1,-1,-1,265.22,260.7,266.14,274.69,277.37,283.21,261,267,275,278,284,283,0
500033967,4000,2,4,2,26,-1,-1,-1,-1,-1,-1,152.3,147.97,150.79,189.75,191.32,194.72,148,152,1000,192,195,195,0
